"item","Frequency"
"need to come",74
"need to start",74
"not for the",74
"of the largest",74
"of what you",74
"oh my gosh",74
"on saturday night",74
"one for the",74
"one thing that",74
"p m april",74
"p m to",74
"past two years",74
"please let me",74
"s a pretty",74
"s ability to",74
"s supposed to",74
"she s the",74
"so close to",74
"so i decided",74
"so that we",74
"state department of",74
"t have much",74
"t know i",74
"t know who",74
"tell me that",74
"that i did",74
"that led to",74
"that this was",74
"that we ve",74
"those are the",74
"to become the",74
"to do but",74
"to get his",74
"to look like",74
"to provide a",74
"to put on",74
"to the bottom",74
"to the national",74
"too early to",74
"we hope to",74
"what we have",74
"who s going",74
"with the city",74
"working with the",74
"www facebook com",74
"a great place",73
"a state of",73
"a waste of",73
"a while i",73
"and a great",73
"and said he",73
"and so on",73
"and want to",73
"are the ones",73
"arrived at the",73
"at all times",73
"but that doesn",73
"can have a",73
"can you follow",73
"days a week",73
"did not want",73
"edge of the",73
"enough to be",73
"friday and saturday",73
"get a new",73
"god bless you",73
"going to give",73
"had to have",73
"had to make",73
"have a nice",73
"have access to",73
"have lots of",73
"he has the",73
"how about a",73
"how you can",73
"i can help",73
"i guess the",73
"i hope he",73
"i saw this",73
"i ve decided",73
"i was about",73
"in the heart",73
"in the parking",73
"into the game",73
"is scheduled for",73
"it is only",73
"it out and",73
"it s cool",73
"it so much",73
"it was awesome",73
"just because you",73
"just couldn t",73
"just one of",73
"last week the",73
"like i have",73
"lived in the",73
"ll be at",73
"m talking about",73
"make sure the",73
"me i love",73
"might be able",73
"not a fan",73
"not be a",73
"now that the",73
"of a good",73
"of his life",73
"of the county",73
"of the main",73
"on and on",73
"out of state",73
"p m tuesday",73
"picked up the",73
"prior to the",73
"s decision to",73
"s how i",73
"so many of",73
"some of your",73
"st charles county",73
"sure it s",73
"t care about",73
"the other night",73
"the streets of",73
"the success of",73
"they did not",73
"think i am",73
"thinking about the",73
"this type of",73
"time with the",73
"to be good",73
"to get off",73
"trying to keep",73
"want to give",73
"want to play",73
"was talking about",73
"was the one",73
"we aren t",73
"with the most",73
"would be able",73
"years ago when",73
"you are interested",73
"you d think",73
"you know when",73
"you think it",73
"a huge fan",72
"a news release",72
"a visit to",72
"a year earlier",72
"am i the",72
"among other things",72
"are not the",72
"at least once",72
"board of directors",72
"but you have",72
"didn t need",72
"do we have",72
"for the whole",72
"get out and",72
"go for it",72
"going to school",72
"happy to have",72
"here it is",72
"him and his",72
"him to be",72
"hope you enjoyed",72
"how r u",72
"i am i",72
"i can find",72
"i could just",72
"i guess you",72
"i never thought",72
"i ve also",72
"if you look",72
"in a world",72
"in many ways",72
"in the bottom",72
"in the family",72
"in with the",72
"is there any",72
"is to make",72
"it all the",72
"it could have",72
"it is for",72
"it so i",72
"know i am",72
"let s not",72
"m starting to",72
"m sure i",72
"man i m",72
"never had a",72
"not be the",72
"of high school",72
"of what the",72
"on his way",72
"on it s",72
"on the big",72
"on this day",72
"plans for the",72
"rather than the",72
"reason for the",72
"responsible for the",72
"right in the",72
"s not even",72
"s not like",72
"see what happens",72
"similar to the",72
"something like this",72
"soon to be",72
"superior court judge",72
"that the company",72
"the bulk of",72
"the day the",72
"the impact of",72
"the men s",72
"the post dispatch",72
"there are also",72
"they couldn t",72
"they have the",72
"they were all",72
"think i might",72
"this could be",72
"though it s",72
"to clean up",72
"to cover the",72
"to get better",72
"to pay the",72
"to st louis",72
"to this day",72
"to work and",72
"today and i",72
"try to do",72
"want them to",72
"watch out for",72
"we can make",72
"week or so",72
"when you need",72
"when you think",72
"where i was",72
"will go to",72
"yeah that s",72
"year in the",72
"years old and",72
"you guys have",72
"you weren t",72
"a friend who",71
"a sort of",71
"about the same",71
"all you can",71
"and the best",71
"and the world",71
"at 5 30",71
"at the center",71
"at the hospital",71
"board of education",71
"but in a",71
"can t really",71
"come see us",71
"congrats to the",71
"cup of coffee",71
"did i mention",71
"did you do",71
"do it in",71
"don t ever",71
"for no reason",71
"go to www",71
"going to come",71
"had a very",71
"haven t done",71
"i am also",71
"i feel the",71
"i got some",71
"i have found",71
"i love all",71
"i need more",71
"i realized that",71
"i still love",71
"i the only",71
"i want it",71
"in a week",71
"in the building",71
"in the district",71
"in the shower",71
"in the year",71
"interest in the",71
"is just the",71
"it just me",71
"it on a",71
"it s getting",71
"it s possible",71
"just doesn t",71
"kind of like",71
"know i have",71
"know i was",71
"let me tell",71
"ll be on",71
"look for the",71
"lost in the",71
"me how to",71
"more or less",71
"my new favorite",71
"new york s",71
"next few days",71
"not be reached",71
"o to my",71
"of the earth",71
"of the room",71
"on the ballot",71
"on the west",71
"one on the",71
"or do you",71
"osama bin laden",71
"out all the",71
"part of their",71
"run out of",71
"s a bit",71
"she s been",71
"she was in",71
"stay in the",71
"t the only",71
"teams in the",71
"than a decade",71
"the league s",71
"the month of",71
"the more you",71
"the next couple",71
"the reason i",71
"the sense of",71
"the street from",71
"the things you",71
"there is the",71
"thing in the",71
"think that the",71
"this past weekend",71
"to create the",71
"to get him",71
"to stand up",71
"wasn t going",71
"when i can",71
"when i say",71
"wish you were",71
"with the best",71
"with the state",71
"wouldn t want",71
"you for being",71
"you know we",71
"you still have",71
"you think the",71
"you will never",71
"a five year",70
"a touch of",70
"a week ago",70
"about how to",70
"all of it",70
"and couldn t",70
"and he said",70
"and the people",70
"and we had",70
"as if they",70
"at the scene",70
"back to you",70
"because i know",70
"because they were",70
"best part of",70
"but couldn t",70
"but i got",70
"but i want",70
"but it also",70
"but it has",70
"by one of",70
"call it a",70
"catch up with",70
"do i get",70
"do you guys",70
"do you mean",70
"every one of",70
"for up to",70
"going on with",70
"hate when people",70
"have a problem",70
"have had to",70
"have never been",70
"have to come",70
"he told the",70
"how much of",70
"how s the",70
"i am doing",70
"i hope this",70
"i ll check",70
"i looked at",70
"i m proud",70
"i think is",70
"i ve only",70
"in the mix",70
"is on a",70
"it but it",70
"it came to",70
"it is all",70
"it is going",70
"it looked like",70
"it s over",70
"just got my",70
"last few years",70
"last year in",70
"leading up to",70
"life is a",70
"lucky to have",70
"m looking for",70
"me because i",70
"more important than",70
"mother in law",70
"no reason to",70
"now but i",70
"now he s",70
"of his career",70
"of the building",70
"of the project",70
"of what s",70
"on the east",70
"on the plane",70
"on their way",70
"really wanted to",70
"s up to",70
"said there was",70
"see if you",70
"so far this",70
"so i will",70
"some of it",70
"t wait till",70
"that as a",70
"that she had",70
"that the state",70
"that they will",70
"that they would",70
"that you don",70
"the effects of",70
"the exact same",70
"the first year",70
"the next week",70
"the one thing",70
"the title of",70
"their way to",70
"there are plenty",70
"they re a",70
"this week is",70
"to do for",70
"to know you",70
"to meet up",70
"to reduce the",70
"to sleep in",70
"to the left",70
"to visit the",70
"up to be",70
"was going on",70
"way through the",70
"well at least",70
"what i would",70
"where i can",70
"where it s",70
"who are you",70
"will make it",70
"with a good",70
"would be better",70
"yes that s",70
"you already know",70
"you love me",70
"you to everyone",70
"a happy birthday",69
"a hint of",69
"a little girl",69
"a lot like",69
"a majority of",69
"a plan to",69
"a police officer",69
"a problem with",69
"a third of",69
"also have a",69
"and i get",69
"and i wanted",69
"and i went",69
"and you don",69
"are you guys",69
"at the last",69
"be a very",69
"be hard to",69
"but you know",69
"by the u",69
"can go to",69
"can see it",69
"did not return",69
"feel like you",69
"feels good to",69
"for a better",69
"for coming out",69
"for today s",69
"he had no",69
"him as a",69
"i can think",69
"i got you",69
"i had some",69
"i m coming",69
"i see it",69
"if i didn",69
"if i want",69
"if you follow",69
"in other news",69
"in the business",69
"in the event",69
"inspired by the",69
"is from the",69
"is no way",69
"is not going",69
"is now a",69
"is still in",69
"it is hard",69
"it s at",69
"it up to",69
"know what that",69
"last week that",69
"like to think",69
"m a little",69
"m ready for",69
"make the most",69
"me back to",69
"me out of",69
"more than three",69
"no one wants",69
"no way to",69
"not on the",69
"now i just",69
"on all the",69
"on the web",69
"or if you",69
"out in a",69
"over medium heat",69
"past few years",69
"pictures of the",69
"pointed out that",69
"s so much",69
"s what s",69
"see you tomorrow",69
"she did not",69
"should have a",69
"so that you",69
"some of that",69
"stay away from",69
"still need to",69
"t miss it",69
"t think you",69
"that i want",69
"the book is",69
"the concept of",69
"the creation of",69
"the details of",69
"the direction of",69
"the heads up",69
"the last minute",69
"the pac 12",69
"the right direction",69
"the right side",69
"the state and",69
"the time we",69
"there are other",69
"there is so",69
"they have no",69
"think there s",69
"time i ve",69
"time to start",69
"to be as",69
"to begin with",69
"to do more",69
"to hear what",69
"to meet with",69
"to pay a",69
"to share the",69
"to show the",69
"wall street journal",69
"wanted to get",69
"way out of",69
"we miss you",69
"were talking about",69
"what it takes",69
"will be open",69
"with salt and",69
"year old man",69
"you get your",69
"you ve never",69
"16 year old",68
"a new york",68
"about it but",68
"also has a",68
"always been a",68
"and have been",68
"be out of",68
"be the one",68
"best in the",68
"both of us",68
"can think of",68
"cannot wait to",68
"could have a",68
"couldn t do",68
"couple of months",68
"department of transportation",68
"do with it",68
"do you feel",68
"dream come true",68
"ended up with",68
"everyone had a",68
"feel the same",68
"first round of",68
"for a free",68
"for her to",68
"for him and",68
"for the kind",68
"found that the",68
"gearing up for",68
"goes to the",68
"got to get",68
"haha i m",68
"hard for me",68
"have to keep",68
"he s an",68
"here we are",68
"hey i m",68
"his way to",68
"home from work",68
"i appreciate it",68
"i did i",68
"i hate being",68
"i have so",68
"i have two",68
"i know a",68
"i m loving",68
"i m making",68
"i made this",68
"i think so",68
"i thought we",68
"i took the",68
"i was wondering",68
"if we don",68
"if you wanna",68
"in a bit",68
"in a month",68
"in the film",68
"in the seventh",68
"instead of a",68
"it was still",68
"just got home",68
"know what they",68
"led to a",68
"m so tired",68
"martin luther king",68
"me right now",68
"no way i",68
"note to self",68
"of all of",68
"of the church",68
"of those days",68
"off the field",68
"on the edge",68
"or any other",68
"people who don",68
"put on the",68
"really appreciate it",68
"s no way",68
"send me a",68
"share of the",68
"since i m",68
"so glad to",68
"so much of",68
"so you re",68
"support for the",68
"that we need",68
"the american people",68
"the best and",68
"the days of",68
"the prospect of",68
"the reason for",68
"the results of",68
"the sale of",68
"the words of",68
"there is also",68
"there is still",68
"think they are",68
"time in a",68
"tip of the",68
